pap_pro_id,exam_id,exam_paper_id,exam_param_id,problem_id,order,last_submit_time,submit_id,is_aced,used_time,submit_count,score,create_time,modify_time,modify_user_id,know_name
114489,133,22696,833,445,4,2022-01-05 10:41:51,446366,1,3411,1,6,2022-01-05 09:27:57,2022-01-05 10:41:54,-1,迭代改进
114480,133,22697,829,3,0,2022-01-05 12:03:16,449460,5,0,10,0,2022-01-05 09:27:57,2022-01-05 12:03:18,-1,动态规划
114481,133,22697,830,33,1,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114482,133,22697,831,35,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114483,133,22697,832,31,3,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,时空权衡
114484,133,22697,833,445,4,2022-01-05 10:11:43,445027,1,2803,2,6,2022-01-05 09:27:57,2022-01-05 10:11:45,-1,迭代改进
114475,133,22698,829,629,0,2022-01-05 10:28:25,445759,1,2605,1,6,2022-01-05 09:27:57,2022-01-05 10:28:27,-1,动态规划
114476,133,22698,830,32,1,2022-01-05 10:32:20,445947,1,2840,1,6,2022-01-05 09:27:57,2022-01-05 10:32:22,-1,动态规划
114477,133,22698,831,35,2,2022-01-05 12:13:50,449841,5,0,5,0.6,2022-01-05 09:27:57,2022-01-05 12:13:52,-1,贪心策略
114478,133,22698,832,31,3,2022-01-05 10:24:54,445615,1,8394,6,6,2022-01-05 09:27:57,2022-01-05 10:24:56,-1,时空权衡
114479,133,22698,833,134,4,2022-01-05 12:01:30,449411,5,0,3,1.92,2022-01-05 09:27:57,2022-01-05 12:01:32,-1,迭代改进
114470,133,22699,829,3,0,2022-01-05 12:07:22,449601,3,0,4,0,2022-01-05 09:27:57,2022-01-05 12:07:26,-1,动态规划
114471,133,22699,830,33,1,2022-01-05 12:14:35,449862,5,0,10,2.52,2022-01-05 09:27:57,2022-01-05 12:14:37,-1,动态规划
114472,133,22699,831,41,2,2022-01-05 10:03:22,444656,1,2302,2,6,2022-01-05 09:27:57,2022-01-05 10:03:25,-1,贪心策略
114473,133,22699,832,31,3,2022-01-05 10:27:09,445701,1,12129,9,6,2022-01-05 09:27:57,2022-01-05 10:27:11,-1,时空权衡
114474,133,22699,833,445,4,2022-01-05 10:33:59,446017,1,4139,2,6,2022-01-05 09:27:57,2022-01-05 10:34:01,-1,迭代改进
114465,133,22700,829,628,0,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114466,133,22700,830,32,1,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114467,133,22700,831,41,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114468,133,22700,832,449,3,2022-01-05 11:37:06,448657,2,0,41,4,2022-01-05 09:27:57,2022-01-14 17:25:56,3088,时空权衡
114469,133,22700,833,134,4,2022-01-05 12:10:02,449731,5,0,17,3.84,2022-01-05 09:27:57,2022-01-05 12:10:04,-1,迭代改进
114460,133,22701,829,629,0,2022-01-05 10:07:44,444850,1,1364,1,6,2022-01-05 09:27:57,2022-01-05 10:07:46,-1,动态规划
114461,133,22701,830,33,1,2022-01-05 11:06:26,447428,5,0,2,0.84,2022-01-05 09:27:57,2022-01-05 11:06:28,-1,动态规划
114462,133,22701,831,41,2,2022-01-05 10:27:11,445704,1,3731,2,6,2022-01-05 09:27:57,2022-01-05 10:27:13,-1,贪心策略
114463,133,22701,832,31,3,2022-01-05 11:03:26,447304,5,0,1,0,2022-01-05 09:27:57,2022-01-05 11:03:28,-1,时空权衡
114464,133,22701,833,134,4,2022-01-05 12:10:41,449751,6,0,11,0.96,2022-01-05 09:27:57,2022-01-05 12:10:45,-1,迭代改进
114455,133,22702,829,628,0,2022-01-05 11:07:17,447461,1,10937,6,6,2022-01-05 09:27:57,2022-01-05 11:07:20,-1,动态规划
114456,133,22702,830,33,1,2022-01-05 11:43:09,448912,1,13089,6,6,2022-01-05 09:27:57,2022-01-05 11:43:12,-1,动态规划
114457,133,22702,831,35,2,2022-01-05 11:29:51,448365,5,0,1,0,2022-01-05 09:27:57,2022-01-05 11:29:53,-1,贪心策略
114458,133,22702,832,449,3,2022-01-05 10:17:34,445293,1,1954,1,6,2022-01-05 09:27:57,2022-01-05 10:17:34,-1,时空权衡
114459,133,22702,833,445,4,2022-01-05 11:37:06,448659,1,6726,1,6,2022-01-05 09:27:57,2022-01-05 11:37:08,-1,迭代改进
114450,133,22703,829,628,0,2022-01-05 10:11:47,445031,1,2807,2,6,2022-01-05 09:27:57,2022-01-05 10:11:48,-1,动态规划
114451,133,22703,830,33,1,2022-01-05 12:08:00,449635,5,0,39,4.32,2022-01-05 09:27:57,2022-01-05 12:08:00,-1,动态规划
114452,133,22703,831,41,2,2022-01-05 11:55:36,449234,5,0,26,0.54,2022-01-05 09:27:57,2022-01-05 11:55:36,-1,贪心策略
114453,133,22703,832,449,3,2022-01-05 11:28:26,448298,1,41006,30,6,2022-01-05 09:27:57,2022-01-05 11:28:27,-1,时空权衡
114454,133,22703,833,445,4,2022-01-05 11:39:25,448759,1,26065,17,6,2022-01-05 09:27:57,2022-01-05 11:39:25,-1,迭代改进
114445,133,22704,829,629,0,2022-01-05 10:02:53,444636,1,1073,1,6,2022-01-05 09:27:57,2022-01-05 10:02:53,-1,动态规划
114446,133,22704,830,33,1,2022-01-05 11:28:22,448292,5,0,3,4.32,2022-01-05 09:27:57,2022-01-05 11:28:22,-1,动态规划
114447,133,22704,831,41,2,2022-01-05 10:07:02,444818,1,2522,2,6,2022-01-05 09:27:57,2022-01-05 10:07:03,-1,贪心策略
114448,133,22704,832,449,3,2022-01-05 10:19:10,445374,1,11650,9,6,2022-01-05 09:27:57,2022-01-05 10:19:10,-1,时空权衡
114449,133,22704,833,134,4,2022-01-05 10:42:21,446389,1,9441,6,6,2022-01-05 09:27:57,2022-01-05 10:42:21,-1,迭代改进
114440,133,22705,829,628,0,2022-01-05 10:04:42,444704,1,2382,2,6,2022-01-05 09:27:57,2022-01-05 10:04:43,-1,动态规划
114441,133,22705,830,33,1,2022-01-05 10:12:17,445060,1,1637,1,6,2022-01-05 09:27:57,2022-01-05 10:12:18,-1,动态规划
114442,133,22705,831,35,2,2022-01-05 10:14:02,445140,1,1742,1,6,2022-01-05 09:27:57,2022-01-05 10:14:03,-1,贪心策略
114443,133,22705,832,449,3,2022-01-05 10:47:34,446619,1,10954,7,6,2022-01-05 09:27:57,2022-01-05 10:47:35,-1,时空权衡
114444,133,22705,833,445,4,2022-01-05 10:24:23,445593,1,2363,1,6,2022-01-05 09:27:57,2022-01-05 10:24:24,-1,迭代改进
114435,133,22706,829,3,0,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114436,133,22706,830,32,1,2022-01-05 10:33:00,445985,1,12480,9,6,2022-01-05 09:27:57,2022-01-05 10:33:00,-1,动态规划
114437,133,22706,831,35,2,2022-01-05 12:13:19,449830,5,0,6,0,2022-01-05 09:27:57,2022-01-05 12:13:20,-1,贪心策略
114438,133,22706,832,31,3,2022-01-05 11:11:26,447639,3,0,2,0,2022-01-05 09:27:57,2022-01-05 11:11:31,-1,时空权衡
114439,133,22706,833,134,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114430,133,22707,829,3,0,2022-01-05 12:14:34,449861,5,0,7,0,2022-01-05 09:27:57,2022-01-05 12:14:36,-1,动态规划
114431,133,22707,830,33,1,2022-01-05 11:39:21,448752,5,0,11,2.64,2022-01-05 09:27:57,2022-01-05 11:39:23,-1,动态规划
114432,133,22707,831,35,2,2022-01-05 11:29:44,448359,5,0,3,0.6,2022-01-05 09:27:57,2022-01-05 11:29:46,-1,贪心策略
114433,133,22707,832,31,3,2022-01-05 11:32:02,448466,5,0,1,0,2022-01-05 09:27:57,2022-01-05 11:32:04,-1,时空权衡
114434,133,22707,833,445,4,2022-01-05 10:13:14,445103,1,2894,2,6,2022-01-05 09:27:57,2022-01-05 10:13:16,-1,迭代改进
114425,133,22708,829,628,0,2022-01-05 10:11:19,445005,1,3979,3,6,2022-01-05 09:27:57,2022-01-05 10:11:19,-1,动态规划
114426,133,22708,830,33,1,2022-01-05 11:11:30,447644,1,9990,5,6,2022-01-05 09:27:57,2022-01-05 11:11:31,-1,动态规划
114427,133,22708,831,35,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114428,133,22708,832,449,3,2022-01-05 10:35:07,446068,1,12607,9,6,2022-01-05 09:27:57,2022-01-05 10:35:07,-1,时空权衡
114429,133,22708,833,134,4,2022-01-05 12:13:12,449825,5,0,13,0.96,2022-01-05 09:27:57,2022-01-05 12:13:13,-1,迭代改进
114420,133,22709,829,3,0,2022-01-05 11:23:30,448120,5,0,10,0,2022-01-05 09:27:57,2022-01-05 11:23:32,-1,动态规划
114421,133,22709,830,32,1,2022-01-05 09:59:07,444564,1,847,1,6,2022-01-05 09:27:57,2022-01-05 09:59:09,-1,动态规划
114422,133,22709,831,41,2,2022-01-05 10:03:23,444658,1,2303,2,6,2022-01-05 09:27:57,2022-01-05 10:03:25,-1,贪心策略
114423,133,22709,832,31,3,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,时空权衡
114424,133,22709,833,134,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114415,133,22710,829,3,0,2022-01-05 11:40:14,448799,5,0,15,0,2022-01-05 09:27:57,2022-01-05 11:40:17,-1,动态规划
114416,133,22710,830,33,1,2022-01-05 11:38:14,448712,5,0,1,0.84,2022-01-05 09:27:57,2022-01-05 11:38:16,-1,动态规划
114417,133,22710,831,35,2,2022-01-05 10:11:46,445030,1,1606,1,6,2022-01-05 09:27:57,2022-01-05 10:11:48,-1,贪心策略
114418,133,22710,832,31,3,2022-01-05 11:43:18,448916,5,0,32,0,2022-01-05 09:27:57,2022-01-05 11:43:21,-1,时空权衡
114419,133,22710,833,134,4,2022-01-05 11:50:45,449088,5,0,3,0.96,2022-01-05 09:27:57,2022-01-05 11:50:47,-1,迭代改进
114410,133,22711,829,3,0,2022-01-05 11:51:11,449102,1,13571,6,6,2022-01-05 09:27:57,2022-01-05 11:51:13,-1,动态规划
114411,133,22711,830,32,1,2022-01-05 10:08:39,444879,1,2619,2,6,2022-01-05 09:27:57,2022-01-05 10:08:41,-1,动态规划
114412,133,22711,831,35,2,2022-01-05 11:05:06,447362,1,8406,4,6,2022-01-05 09:27:57,2022-01-05 11:05:08,-1,贪心策略
114413,133,22711,832,449,3,2022-01-05 10:46:27,446567,1,7287,4,6,2022-01-05 09:27:57,2022-01-05 10:46:28,-1,时空权衡
114414,133,22711,833,445,4,2022-01-05 10:36:43,446125,1,3103,1,6,2022-01-05 09:27:57,2022-01-05 10:36:44,-1,迭代改进
114405,133,22712,829,629,0,2022-01-05 10:04:20,444686,1,1160,1,6,2022-01-05 09:27:57,2022-01-05 10:04:22,-1,动态规划
114406,133,22712,830,32,1,2022-01-05 10:00:51,444601,1,951,1,6,2022-01-05 09:27:57,2022-01-05 10:00:54,-1,动态规划
114407,133,22712,831,35,2,2022-01-05 10:08:50,444883,5,0,1,0.6,2022-01-05 09:27:57,2022-01-05 10:08:52,-1,贪心策略
114408,133,22712,832,31,3,2022-01-05 11:03:07,447292,5,0,5,0,2022-01-05 09:27:57,2022-01-05 11:03:09,-1,时空权衡
114409,133,22712,833,445,4,2022-01-05 10:15:23,445199,1,1823,1,6,2022-01-05 09:27:57,2022-01-05 10:15:25,-1,迭代改进
114400,133,22713,829,629,0,2022-01-05 10:39:15,446232,1,3255,1,6,2022-01-05 09:27:57,2022-01-05 10:39:16,-1,动态规划
114401,133,22713,830,32,1,2022-01-05 10:48:47,446663,1,3827,1,6,2022-01-05 09:27:57,2022-01-05 10:48:49,-1,动态规划
114402,133,22713,831,35,2,2022-01-05 11:09:21,447547,1,5061,1,6,2022-01-05 09:27:57,2022-01-05 11:09:24,-1,贪心策略
114403,133,22713,832,31,3,2022-01-05 11:51:28,449113,3,0,4,0,2022-01-05 09:27:57,2022-01-05 11:51:34,-1,时空权衡
114404,133,22713,833,445,4,2022-01-05 11:35:23,448579,1,7823,2,6,2022-01-05 09:27:57,2022-01-05 11:35:24,-1,迭代改进
114395,133,22714,829,629,0,2022-01-05 10:08:51,444885,1,1431,1,6,2022-01-05 09:27:57,2022-01-05 10:08:53,-1,动态规划
114396,133,22714,830,32,1,2022-01-05 10:16:14,445232,1,1874,1,6,2022-01-05 09:27:57,2022-01-05 10:16:16,-1,动态规划
114397,133,22714,831,35,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114398,133,22714,832,31,3,2022-01-05 12:12:09,449790,5,0,2,0,2022-01-05 09:27:57,2022-01-05 12:12:11,-1,时空权衡
114399,133,22714,833,134,4,2022-01-05 12:02:06,449430,1,11826,4,6,2022-01-05 09:27:57,2022-01-05 12:02:09,-1,迭代改进
114390,133,22715,829,629,0,2022-01-05 10:05:39,444758,1,1239,1,6,2022-01-05 09:27:57,2022-01-05 10:05:39,-1,动态规划
114391,133,22715,830,33,1,2022-01-05 10:20:32,445433,5,0,1,1.8,2022-01-05 09:27:57,2022-01-05 10:20:33,-1,动态规划
114392,133,22715,831,35,2,2022-01-05 12:13:40,449835,5,0,1,0.6,2022-01-05 09:27:57,2022-01-05 12:13:41,-1,贪心策略
114393,133,22715,832,31,3,2022-01-05 10:53:11,446839,5,0,1,0,2022-01-05 09:27:57,2022-01-05 10:53:12,-1,时空权衡
114394,133,22715,833,134,4,2022-01-05 11:21:17,448035,1,5777,1,6,2022-01-05 09:27:57,2022-01-05 11:21:18,-1,迭代改进
114385,133,22716,829,628,0,2022-01-05 10:05:23,444742,1,2423,2,6,2022-01-05 09:27:57,2022-01-05 10:05:24,-1,动态规划
114386,133,22716,830,33,1,2022-01-05 12:02:11,449432,6,0,6,2.52,2022-01-05 09:27:57,2022-01-05 12:02:12,-1,动态规划
114387,133,22716,831,41,2,2022-01-05 10:09:45,444929,1,1485,1,6,2022-01-05 09:27:57,2022-01-05 10:09:47,-1,贪心策略
114388,133,22716,832,31,3,2022-01-05 10:44:00,446471,5,0,2,0,2022-01-05 09:27:57,2022-01-05 10:44:00,-1,时空权衡
114389,133,22716,833,134,4,2022-01-05 11:32:20,448474,5,0,1,0.96,2022-01-05 09:27:57,2022-01-05 11:32:21,-1,迭代改进
114380,133,22717,829,628,0,2022-01-05 11:58:39,449324,5,0,9,3,2022-01-05 09:27:57,2022-01-05 11:58:41,-1,动态规划
114381,133,22717,830,33,1,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114382,133,22717,831,35,2,2022-01-05 11:54:45,449205,6,0,6,0,2022-01-05 09:27:57,2022-01-05 11:54:49,-1,贪心策略
114383,133,22717,832,449,3,2022-01-05 12:14:36,449863,6,0,18,0,2022-01-05 09:27:57,2022-01-05 12:14:39,-1,时空权衡
114384,133,22717,833,445,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114375,133,22718,829,3,0,2022-01-05 11:35:42,448594,5,0,4,0,2022-01-05 09:27:57,2022-01-05 11:35:44,-1,动态规划
114376,133,22718,830,33,1,2022-01-05 11:47:44,449016,6,0,4,0,2022-01-05 09:27:57,2022-01-05 11:47:47,-1,动态规划
114377,133,22718,831,41,2,2022-01-05 11:50:39,449086,2,0,10,5,2022-01-05 09:27:57,2022-01-14 17:05:48,3088,贪心策略
114378,133,22718,832,31,3,2022-01-05 11:28:50,448315,3,0,2,0,2022-01-05 09:27:57,2022-01-05 11:28:56,-1,时空权衡
114379,133,22718,833,134,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114370,133,22719,829,3,0,2022-01-05 12:12:21,449799,5,0,4,0,2022-01-05 09:27:57,2022-01-05 12:12:21,-1,动态规划
114371,133,22719,830,32,1,2022-01-05 10:47:53,446630,1,3773,1,6,2022-01-05 09:27:57,2022-01-05 10:47:54,-1,动态规划
114372,133,22719,831,35,2,2022-01-05 11:07:09,447453,1,6129,2,6,2022-01-05 09:27:57,2022-01-05 11:07:10,-1,贪心策略
114373,133,22719,832,31,3,2022-01-05 11:24:57,448164,5,0,3,3,2022-01-05 09:27:57,2022-01-05 11:24:57,-1,时空权衡
114374,133,22719,833,134,4,2022-01-05 12:14:01,449846,5,0,2,0,2022-01-05 09:27:57,2022-01-05 12:14:01,-1,迭代改进
114365,133,22720,829,629,0,2022-01-05 10:01:52,444615,1,1012,1,6,2022-01-05 09:27:57,2022-01-05 10:01:53,-1,动态规划
114366,133,22720,830,33,1,2022-01-05 12:08:09,449638,5,0,5,1.8,2022-01-05 09:27:57,2022-01-05 12:08:10,-1,动态规划
114367,133,22720,831,41,2,2022-01-05 10:32:28,445958,1,7648,5,6,2022-01-05 09:27:57,2022-01-05 10:32:29,-1,贪心策略
114368,133,22720,832,449,3,2022-01-05 10:59:37,447151,1,35677,27,6,2022-01-05 09:27:57,2022-01-05 10:59:37,-1,时空权衡
114369,133,22720,833,445,4,2022-01-05 10:29:22,445805,1,2662,1,6,2022-01-05 09:27:57,2022-01-05 10:29:23,-1,迭代改进
114360,133,22721,829,3,0,2022-01-05 12:12:31,449803,5,0,8,0,2022-01-05 09:27:57,2022-01-05 12:12:32,-1,动态规划
114361,133,22721,830,32,1,2022-01-05 10:08:10,444866,1,2590,2,6,2022-01-05 09:27:57,2022-01-05 10:08:11,-1,动态规划
114362,133,22721,831,41,2,2022-01-05 10:14:17,445149,1,2957,2,6,2022-01-05 09:27:57,2022-01-05 10:14:18,-1,贪心策略
114363,133,22721,832,31,3,2022-01-05 11:27:29,448254,5,0,6,0,2022-01-05 09:27:57,2022-01-05 11:27:30,-1,时空权衡
114364,133,22721,833,445,4,2022-01-05 10:31:34,445895,1,5194,3,6,2022-01-05 09:27:57,2022-01-05 10:31:35,-1,迭代改进
114355,133,22722,829,628,0,2022-01-05 10:29:56,445833,1,12296,9,6,2022-01-05 09:27:57,2022-01-05 10:29:56,-1,动态规划
114356,133,22722,830,33,1,2022-01-05 11:37:18,448667,8,0,2,0,2022-01-05 09:27:57,2022-01-05 11:37:19,-1,动态规划
114357,133,22722,831,35,2,2022-01-05 11:36:50,448645,8,0,3,0,2022-01-05 09:27:57,2022-01-05 11:36:51,-1,贪心策略
114358,133,22722,832,31,3,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,时空权衡
114359,133,22722,833,445,4,2022-01-05 10:37:54,446167,1,3174,1,6,2022-01-05 09:27:57,2022-01-05 10:37:55,-1,迭代改进
114350,133,22723,829,628,0,2022-01-05 10:23:03,445544,1,3483,2,6,2022-01-05 09:27:57,2022-01-05 10:23:05,-1,动态规划
114351,133,22723,830,32,1,2022-01-05 10:31:39,445902,1,2799,1,6,2022-01-05 09:27:57,2022-01-05 10:31:40,-1,动态规划
114352,133,22723,831,41,2,2022-01-05 10:16:04,445226,1,6664,5,6,2022-01-05 09:27:57,2022-01-05 10:16:06,-1,贪心策略
114353,133,22723,832,31,3,2022-01-05 10:41:15,446337,5,0,4,0,2022-01-05 09:27:57,2022-01-05 10:41:17,-1,时空权衡
114354,133,22723,833,445,4,2022-01-05 10:28:20,445753,1,2600,1,6,2022-01-05 09:27:57,2022-01-05 10:28:22,-1,迭代改进
114345,133,22724,829,629,0,2022-01-05 10:11:04,444994,1,2764,2,6,2022-01-05 09:27:57,2022-01-05 10:11:06,-1,动态规划
114346,133,22724,830,33,1,2022-01-05 11:47:18,449007,1,20538,12,6,2022-01-05 09:27:57,2022-01-05 11:47:21,-1,动态规划
114347,133,22724,831,35,2,2022-01-05 11:58:18,449311,1,9198,2,6,2022-01-05 09:27:57,2022-01-05 11:58:19,-1,贪心策略
114348,133,22724,832,31,3,2022-01-05 11:58:38,449323,5,0,1,3,2022-01-05 09:27:57,2022-01-05 11:58:39,-1,时空权衡
114349,133,22724,833,134,4,2022-01-05 12:09:48,449725,6,0,2,0,2022-01-05 09:27:57,2022-01-05 12:09:53,-1,迭代改进
114340,133,22725,829,628,0,2022-01-05 10:20:04,445409,1,3304,2,6,2022-01-05 09:27:57,2022-01-05 10:20:04,-1,动态规划
114341,133,22725,830,32,1,2022-01-05 10:18:59,445361,1,2039,1,6,2022-01-05 09:27:57,2022-01-05 10:19:00,-1,动态规划
114342,133,22725,831,35,2,2022-01-05 10:20:54,445451,1,2154,1,6,2022-01-05 09:27:57,2022-01-05 10:20:55,-1,贪心策略
114343,133,22725,832,31,3,2022-01-05 11:18:19,447905,5,0,23,0,2022-01-05 09:27:57,2022-01-05 11:18:20,-1,时空权衡
114344,133,22725,833,445,4,2022-01-05 10:16:49,445254,1,15109,12,6,2022-01-05 09:27:57,2022-01-05 10:16:51,-1,迭代改进
114335,133,22726,829,628,0,2022-01-05 12:02:27,449443,1,11847,4,6,2022-01-05 09:27:57,2022-01-05 12:02:29,-1,动态规划
114336,133,22726,830,32,1,2022-01-05 11:54:49,449209,1,10189,3,6,2022-01-05 09:27:57,2022-01-05 11:54:51,-1,动态规划
114337,133,22726,831,41,2,2022-01-05 10:19:19,445382,1,15259,12,6,2022-01-05 09:27:57,2022-01-05 10:19:22,-1,贪心策略
114338,133,22726,832,449,3,2022-01-05 10:39:46,446261,1,8086,5,6,2022-01-05 09:27:57,2022-01-05 10:39:48,-1,时空权衡
114339,133,22726,833,445,4,2022-01-05 10:28:11,445746,1,2591,1,6,2022-01-05 09:27:57,2022-01-05 10:28:13,-1,迭代改进
114330,133,22727,829,628,0,2022-01-05 12:07:24,449606,2,0,10,5,2022-01-05 09:27:57,2022-01-14 17:03:44,3088,动态规划
114331,133,22727,830,33,1,2022-01-05 11:06:25,447425,1,13285,8,6,2022-01-05 09:27:57,2022-01-05 11:06:26,-1,动态规划
114332,133,22727,831,35,2,2022-01-05 11:45:10,448962,5,0,2,0.6,2022-01-05 09:27:57,2022-01-05 11:45:11,-1,贪心策略
114333,133,22727,832,449,3,2022-01-05 11:53:14,449168,2,0,11,4,2022-01-05 09:27:57,2022-01-14 17:25:06,3088,时空权衡
114334,133,22727,833,134,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114325,133,22728,829,628,0,2022-01-05 10:43:46,446464,1,21526,16,6,2022-01-05 09:27:57,2022-01-05 10:43:48,-1,动态规划
114326,133,22728,830,32,1,2022-01-05 10:51:32,446772,1,15992,11,6,2022-01-05 09:27:57,2022-01-05 10:51:34,-1,动态规划
114327,133,22728,831,35,2,2022-01-05 11:09:42,447564,1,7482,3,6,2022-01-05 09:27:57,2022-01-05 11:09:44,-1,贪心策略
114328,133,22728,832,31,3,2022-01-05 11:22:29,448087,5,0,7,0,2022-01-05 09:27:57,2022-01-05 11:22:32,-1,时空权衡
114329,133,22728,833,134,4,2022-01-05 11:14:08,447762,5,0,3,0.96,2022-01-05 09:27:57,2022-01-05 11:14:10,-1,迭代改进
114320,133,22729,829,628,0,2022-01-05 10:51:09,446760,1,13569,9,6,2022-01-05 09:27:57,2022-01-05 10:51:09,-1,动态规划
114321,133,22729,830,33,1,2022-01-05 10:54:58,446929,5,0,2,1.8,2022-01-05 09:27:57,2022-01-05 10:54:59,-1,动态规划
114322,133,22729,831,41,2,2022-01-05 10:50:18,446725,1,21918,16,6,2022-01-05 09:27:57,2022-01-05 10:50:19,-1,贪心策略
114323,133,22729,832,449,3,2022-01-05 10:54:02,446881,1,23342,17,6,2022-01-05 09:27:57,2022-01-05 10:54:03,-1,时空权衡
114324,133,22729,833,445,4,2022-01-05 10:29:19,445801,1,2659,1,6,2022-01-05 09:27:57,2022-01-05 10:29:20,-1,迭代改进
114315,133,22730,829,629,0,2022-01-05 11:00:27,447193,1,6927,3,6,2022-01-05 09:27:57,2022-01-05 11:00:29,-1,动态规划
114316,133,22730,830,33,1,2022-01-05 12:06:15,449564,5,0,7,4.32,2022-01-05 09:27:57,2022-01-05 12:06:17,-1,动态规划
114317,133,22730,831,35,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114318,133,22730,832,31,3,2022-01-05 12:14:33,449859,8,0,15,0,2022-01-05 09:27:57,2022-01-05 12:14:35,-1,时空权衡
114319,133,22730,833,445,4,2022-01-05 10:22:59,445540,1,2279,1,6,2022-01-05 09:27:57,2022-01-05 10:23:02,-1,迭代改进
114310,133,22731,829,3,0,2022-01-05 11:42:56,448905,1,16676,9,6,2022-01-05 09:27:57,2022-01-05 11:42:57,-1,动态规划
114311,133,22731,830,33,1,2022-01-05 10:46:57,446594,1,6117,3,6,2022-01-05 09:27:57,2022-01-05 10:46:59,-1,动态规划
114312,133,22731,831,35,2,2022-01-05 10:27:41,445723,1,3761,2,6,2022-01-05 09:27:57,2022-01-05 10:27:42,-1,贪心策略
114313,133,22731,832,31,3,2022-01-05 12:12:17,449794,5,0,7,3,2022-01-05 09:27:57,2022-01-05 12:12:18,-1,时空权衡
114314,133,22731,833,445,4,2022-01-05 10:07:27,444837,1,1347,1,6,2022-01-05 09:27:57,2022-01-05 10:07:28,-1,迭代改进
114305,133,22732,829,628,0,2022-01-05 10:11:41,445024,1,2801,2,6,2022-01-05 09:27:57,2022-01-05 10:11:43,-1,动态规划
114306,133,22732,830,32,1,2022-01-05 10:18:44,445352,1,2024,1,6,2022-01-05 09:27:57,2022-01-05 10:18:46,-1,动态规划
114307,133,22732,831,35,2,2022-01-05 11:22:57,448101,5,0,5,0.6,2022-01-05 09:27:57,2022-01-05 11:23:00,-1,贪心策略
114308,133,22732,832,31,3,2022-01-05 11:31:07,448418,5,0,9,3,2022-01-05 09:27:57,2022-01-05 11:31:09,-1,时空权衡
114309,133,22732,833,445,4,2022-01-05 10:45:07,446515,1,6007,3,6,2022-01-05 09:27:57,2022-01-05 10:45:09,-1,迭代改进
114300,133,22733,829,629,0,2022-01-05 12:01:38,449418,1,8198,1,6,2022-01-05 09:27:57,2022-01-05 12:01:39,-1,动态规划
114301,133,22733,830,33,1,2022-01-05 12:10:16,449737,5,0,3,0.84,2022-01-05 09:27:57,2022-01-05 12:10:17,-1,动态规划
114302,133,22733,831,35,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114303,133,22733,832,449,3,2022-01-05 11:19:05,447945,1,26045,18,6,2022-01-05 09:27:57,2022-01-05 11:19:05,-1,时空权衡
114304,133,22733,833,445,4,2022-01-05 10:23:49,445574,1,3529,2,6,2022-01-05 09:27:57,2022-01-05 10:23:50,-1,迭代改进
114295,133,22734,829,629,0,2022-01-05 10:31:35,445897,1,2795,1,6,2022-01-05 09:27:57,2022-01-05 10:31:37,-1,动态规划
114296,133,22734,830,33,1,2022-01-05 10:37:15,446142,1,3135,1,6,2022-01-05 09:27:57,2022-01-05 10:37:17,-1,动态规划
114297,133,22734,831,41,2,2022-01-05 10:42:43,446406,1,4663,2,6,2022-01-05 09:27:57,2022-01-05 10:42:45,-1,贪心策略
114298,133,22734,832,449,3,2022-01-05 10:58:48,447114,1,32028,24,6,2022-01-05 09:27:57,2022-01-05 10:58:50,-1,时空权衡
114299,133,22734,833,445,4,2022-01-05 10:27:04,445697,1,3724,2,6,2022-01-05 09:27:57,2022-01-05 10:27:06,-1,迭代改进
114290,133,22735,829,629,0,2022-01-05 11:56:56,449276,1,17516,9,6,2022-01-05 09:27:57,2022-01-05 11:56:58,-1,动态规划
114291,133,22735,830,33,1,2022-01-05 12:13:18,449828,6,0,41,0.84,2022-01-05 09:27:57,2022-01-05 12:13:21,-1,动态规划
